1, 18/08/25 13:37:42, 4.12, 100, GREEN, 5
2, 18/08/25 13:39:59, 4.15, 100, GREEN, 5
3, 18/08/25 13:41:24, 4.14, 100, GREEN, 5
4, 18/08/25 13:42:24, 4.15, 100, GREEN, 5
5, 18/08/25 13:43:24, 4.15, 100, GREEN, 5
6, 18/08/25 13:44:25, 4.17, 100, GREEN, 5
7, 18/08/25 13:45:25, 4.15, 100, GREEN, 5
8, 18/08/25 13:46:25, 4.16, 100, GREEN, 5
